no	id	type	pos	s	na	pop	genorig	genfix	gen	h	1000_rep0_dom.hs_fixed.txt
41	1392143	m2	3162109	-0.00124694	0	p1	6956	8622	6956	0.0350395	1004_rep15_dom.hs_fixed.txt
42	1570277	m2	6254557	-0.000619182	0	p1	7847	9032	7847	0.165475	1004_rep15_dom.hs_fixed.txt
43	1639175	m2	7056022	-0.00229464	0	p1	8189	9092	8189	0.19577	1004_rep15_dom.hs_fixed.txt
44	1453910	m2	4827662	-0.00106625	0	p1	7266	9173	7266	0.153155	1004_rep15_dom.hs_fixed.txt
45	1570590	m2	6172479	-0.0165216	0	p1	7848	9778	7848	0.183837	1004_rep15_dom.hs_fixed.txt
46	1520586	m2	6719968	-0.00694378	0	p1	7598	9803	7598	0.0376523	1004_rep15_dom.hs_fixed.txt
47	1367551	m2	4254332	-0.00113088	0	p1	6833	9946	6833	0.332356	1004_rep15_dom.hs_fixed.txt
no	id	type	pos	s	na	pop	genorig	genfix	gen	h	1005_rep15_dom.hs_fixed.txt
0	79177	m2	8600178	-0.00164807	0	p1	397	1482	397	0.461935	1005_rep15_dom.hs_fixed.txt
1	77007	m2	8178236	-0.000416575	0	p1	387	1672	387	0.489798	1005_rep15_dom.hs_fixed.txt
2	150632	m2	8025850	-0.00285917	0	p1	754	1684	754	0.437461	1005_rep15_dom.hs_fixed.txt
3	139480	m2	4982734	-0.00894072	0	p1	699	1806	699	0.345534	1005_rep15_dom.hs_fixed.txt
4	150967	m2	6775967	-0.00829305	0	p1	755	1905	755	0.353444	1005_rep15_dom.hs_fixed.txt
5	139689	m2	3192536	-0.00863406	0	p1	700	2180	700	0.349234	1005_rep15_dom.hs_fixed.txt
6	285040	m2	3304125	-0.00307965	0	p1	1426	2180	1426	0.433282	1005_rep15_dom.hs_fixed.txt
7	216904	m2	9840054	-0.000266657	0	p1	1085	2244	1085	0.493421	1005_rep15_dom.hs_fixed.txt
8	218694	m2	8153964	-0.00291889	0	p1	1094	2463	1094	0.436321	1005_rep15_dom.hs_fixed.txt
9	183725	m2	7908953	-0.0108688	0	p1	919	2466	919	0.323952	1005_rep15_dom.hs_fixed.txt
10	121436	m2	7678180	-0.00384691	0	p1	609	2474	609	0.419342	1005_rep15_dom.hs_fixed.txt
11	266597	m2	6271406	-0.000485896	0	p1	1334	2544	1334	0.488141	1005_rep15_dom.hs_fixed.txt
12	234802	m2	5330245	-0.00343788	0	p1	1175	2909	1175	0.42666	1005_rep15_dom.hs_fixed.txt
13	444585	m2	3339407	-0.00242174	0	p1	2220	2990	2220	0.445996	1005_rep15_dom.hs_fixed.txt
14	314828	m2	5781758	-0.00515413	0	p1	1575	3072	1575	0.397549	1005_rep15_dom.hs_fixed.txt
15	401046	m2	4067811	-0.00384323	0	p1	2004	3165	2004	0.419406	1005_rep15_dom.hs_fixed.txt
16	431686	m2	8368629	-0.00130209	0	p1	2156	3351	2156	0.469437	1005_rep15_dom.hs_fixed.txt
17	504815	m2	5024985	-0.000255863	0	p1	2522	3378	2522	0.493684	1005_rep15_dom.hs_fixed.txt
18	593996	m2	740617	-0.00449079	0	p1	2968	3509	2968	0.408317	1005_rep15_dom.hs_fixed.txt
19	548844	m2	3483764	-0.00252848	0	p1	2743	4106	2743	0.443883	1005_rep15_dom.hs_fixed.txt
20	370927	m2	8667543	-0.000473452	0	p1	1855	4164	1855	0.488437	1005_rep15_dom.hs_fixed.txt
21	617072	m2	451216	-0.000206372	0	p1	3082	4587	3082	0.494893	1005_rep15_dom.hs_fixed.txt
22	713681	m2	9679789	-8.52821e-05	0	p1	3563	4729	3563	0.497877	1005_rep15_dom.hs_fixed.txt
23	740383	m2	3676030	-0.000177249	0	p1	3697	4769	3697	0.495608	1005_rep15_dom.hs_fixed.txt
24	591108	m2	4051141	-0.000453821	0	p1	2953	4769	2953	0.488906	1005_rep15_dom.hs_fixed.txt
25	698905	m2	8472285	-0.00556057	0	p1	3490	4921	3490	0.391228	1005_rep15_dom.hs_fixed.txt
26	619074	m2	4810595	-0.000722618	0	p1	3092	4975	3092	0.482565	1005_rep15_dom.hs_fixed.txt
27	383054	m2	6589622	-0.00189442	0	p1	1915	5456	1915	0.456737	1005_rep15_dom.hs_fixed.txt
28	358992	m2	6602386	-0.00521561	0	p1	1796	5456	1796	0.39658	1005_rep15_dom.hs_fixed.txt
29	975875	m2	797426	-0.00355463	0	p1	4872	5534	4872	0.424545	1005_rep15_dom.hs_fixed.txt
30	778113	m2	3079978	-0.0081954	0	p1	3886	5542	3886	0.354668	1005_rep15_dom.hs_fixed.txt
31	756446	m2	1664426	-0.00509943	0	p1	3778	5675	3778	0.398415	1005_rep15_dom.hs_fixed.txt
32	988881	m2	1345538	-0.0051382	0	p1	4937	5812	4937	0.397801	1005_rep15_dom.hs_fixed.txt
33	962689	m2	8877504	-4.10056e-06	0	p1	4807	5893	4807	0.499898	1005_rep15_dom.hs_fixed.txt
34	990807	m2	936306	-0.00317352	0	p1	4947	6053	4947	0.431527	1005_rep15_dom.hs_fixed.txt
35	1016793	m2	5182617	-0.00825847	0	p1	5077	6361	5077	0.353876	1005_rep15_dom.hs_fixed.txt
36	1061123	m2	7862956	-0.00179597	0	p1	5299	6418	5299	0.4588	1005_rep15_dom.hs_fixed.txt
37	1102922	m2	1174197	-0.00566694	0	p1	5506	6803	5506	0.389606	1005_rep15_dom.hs_fixed.txt
38	1138724	m2	6717412	-0.000924366	0	p1	5686	6942	5686	0.477912	1005_rep15_dom.hs_fixed.txt
39	1298914	m2	9598802	-0.000221807	0	p1	6489	7036	6489	0.494516	1005_rep15_dom.hs_fixed.txt
40	1130338	m2	1302193	-0.000370536	0	p1	5645	7040	5645	0.490905	1005_rep15_dom.hs_fixed.txt
41	987881	m2	6902553	-0.00503333	0	p1	4932	7116	4932	0.399467	1005_rep15_dom.hs_fixed.txt
42	1225470	m2	3959525	-0.00514289	0	p1	6120	7296	6120	0.397727	1005_rep15_dom.hs_fixed.txt
43	1431160	m2	6356611	-0.000246285	0	p1	7153	7901	7153	0.493918	1005_rep15_dom.hs_fixed.txt
44	1286030	m2	8591524	-0.00724645	0	p1	6425	7908	6425	0.36702	1005_rep15_dom.hs_fixed.txt
45	1230677	m2	7580465	-0.00205236	0	p1	6146	7955	6146	0.453466	1005_rep15_dom.hs_fixed.txt
46	1468674	m2	6706106	-0.00932547	0	p1	7341	8388	7341	0.341	1005_rep15_dom.hs_fixed.txt
47	1452067	m2	9284579	-0.0043621	0	p1	7258	8804	7258	0.410474	1005_rep15_dom.hs_fixed.txt
48	1616702	m2	7107644	-0.00283089	0	p1	8080	9121	8080	0.438003	1005_rep15_dom.hs_fixed.txt
49	1437350	m2	552230	-0.00187649	0	p1	7184	9299	7184	0.457112	1005_rep15_dom.hs_fixed.txt
50	1361975	m2	784531	-0.000309027	0	p1	6804	9338	6804	0.492392	1005_rep15_dom.hs_fixed.txt
51	1628752	m2	4409176	-0.00122212	0	p1	8140	9432	8140	0.471206	1005_rep15_dom.hs_fixed.txt
52	1597077	m2	3489419	-0.00721997	0	p1	7984	9825	7984	0.367377	1005_rep15_dom.hs_fixed.txt
53	1718041	m2	9799754	-0.000129123	0	p1	8590	9899	8590	0.496793	1005_rep15_dom.hs_fixed.txt
54	1743540	m2	8861716	-0.000504914	0	p1	8716	9940	8716	0.487688	1005_rep15_dom.hs_fixed.txt
no	id	type	pos	s	na	pop	genorig	genfix	gen	h	1000_rep16_dom.hs_fixed.txt
0	918	m2	9422947	-0.00301208	0	p1	47	197	47	0.3	1000_rep16_dom.hs_fixed.txt
1	106	m2	1342676	-0.000752628	0	p1	7	262	7	0.3	1000_rep16_dom.hs_fixed.txt
2	6547	m2	2472664	-0.0186151	0	p1	330	524	330	0.3	1000_rep16_dom.hs_fixed.txt
3	4985	m2	2580015	-0.0077037	0	p1	248	530	248	0.3	1000_rep16_dom.hs_fixed.txt
4	3548	m2	6750413	-0.0167032	0	p1	176	534	176	0.3	1000_rep16_dom.hs_fixed.txt
5	5328	m2	6844761	-0.0042709	0	p1	266	534	266	0.3	1000_rep16_dom.hs_fixed.txt
6	665	m2	784641	-0.00791875	0	p1	34	541	34	0.3	1000_rep16_dom.hs_fixed.txt
7	6730	m2	3050294	-0.0181035	0	p1	340	591	340	0.3	1000_rep16_dom.hs_fixed.txt
8	10553	m2	6466526	-0.00782301	0	p1	534	752	534	0.3	1000_rep16_dom.hs_fixed.txt
9	12631	m2	785635	-0.0126975	0	p1	640	754	640	0.3	1000_rep16_dom.hs_fixed.txt
10	7252	m2	8592766	-0.00112477	0	p1	367	772	367	0.3	1000_rep16_dom.hs_fixed.txt
11	6208	m2	7700460	-0.00355241	0	p1	313	777	313	0.3	1000_rep16_dom.hs_fixed.txt
12	6086	m2	7908682	-0.0176417	0	p1	307	777	307	0.3	1000_rep16_dom.hs_fixed.txt
13	13275	m2	1194845	-0.00369183	0	p1	672	791	672	0.3	1000_rep16_dom.hs_fixed.txt
14	10522	m2	4030798	-0.0118852	0	p1	532	865	532	0.3	1000_rep16_dom.hs_fixed.txt
15	8221	m2	4212529	-0.0103612	0	p1	416	865	416	0.3	1000_rep16_dom.hs_fixed.txt
16	8638	m2	6128003	-0.00644464	0	p1	435	902	435	0.3	1000_rep16_dom.hs_fixed.txt
17	16176	m2	5873032	-0.00358008	0	p1	823	909	823	0.3	1000_rep16_dom.hs_fixed.txt
18	9388	m2	9221496	-0.0364986	0	p1	475	932	475	0.3	1000_rep16_dom.hs_fixed.txt
19	6747	m2	9419772	-0.0239376	0	p1	342	932	342	0.3	1000_rep16_dom.hs_fixed.txt
20	2981	m2	7316450	-0.00237651	0	p1	148	934	148	0.3	1000_rep16_dom.hs_fixed.txt
21	8311	m2	7408516	-0.0273771	0	p1	420	934	420	0.3	1000_rep16_dom.hs_fixed.txt
22	12658	m2	7705974	-0.0113034	0	p1	641	934	641	0.3	1000_rep16_dom.hs_fixed.txt
23	12744	m2	4471244	-0.0229719	0	p1	646	948	646	0.3	1000_rep16_dom.hs_fixed.txt
24	12866	m2	9922594	-0.0230508	0	p1	653	977	653	0.3	1000_rep16_dom.hs_fixed.txt
25	17268	m2	5272487	-0.0161574	0	p1	878	1012	878	0.3	1000_rep16_dom.hs_fixed.txt
26	16152	m2	5536573	-0.00704988	0	p1	821	1012	821	0.3	1000_rep16_dom.hs_fixed.txt
27	19500	m2	8896484	-0.00360674	0	p1	991	1182	991	0.3	1000_rep16_dom.hs_fixed.txt
28	16753	m2	9614474	-0.00113746	0	p1	852	1227	852	0.3	1000_rep16_dom.hs_fixed.txt
29	18485	m2	4525371	-0.00760946	0	p1	938	1369	938	0.3	1000_rep16_dom.hs_fixed.txt
30	23391	m2	6138864	-0.0374913	0	p1	1187	1379	1187	0.3	1000_rep16_dom.hs_fixed.txt
31	22258	m2	3340875	-0.0126219	0	p1	1131	1380	1131	0.3	1000_rep16_dom.hs_fixed.txt
32	18768	m2	3550737	-0.00690435	0	p1	953	1388	953	0.3	1000_rep16_dom.hs_fixed.txt
33	24300	m2	1671192	-0.00445586	0	p1	1232	1420	1232	0.3	1000_rep16_dom.hs_fixed.txt
34	21697	m2	9283019	-0.00232706	0	p1	1104	1529	1104	0.3	1000_rep16_dom.hs_fixed.txt
35	25635	m2	3930935	-0.00612576	0	p1	1301	1623	1301	0.3	1000_rep16_dom.hs_fixed.txt
36	27044	m2	3294018	-0.0268962	0	p1	1373	1682	1373	0.3	1000_rep16_dom.hs_fixed.txt
37	28833	m2	5301512	-0.00293183	0	p1	1464	1726	1464	0.3	1000_rep16_dom.hs_fixed.txt
38	29076	m2	4689896	-0.0112911	0	p1	1476	1778	1476	0.3	1000_rep16_dom.hs_fixed.txt
39	31249	m2	3276514	-0.0344047	0	p1	1586	1850	1586	0.3	1000_rep16_dom.hs_fixed.txt
40	29295	m2	7046864	-0.0300295	0	p1	1488	1981	1488	0.3	1000_rep16_dom.hs_fixed.txt
41	30757	m2	4950334	-0.0161918	0	p1	1560	2000	1560	0.3	1000_rep16_dom.hs_fixed.txt
42	34672	m2	5146176	-0.0245437	0	p1	1755	2000	1755	0.3	1000_rep16_dom.hs_fixed.txt
43	38352	m2	3145994	-0.00322832	0	p1	1935	2130	1935	0.3	1000_rep16_dom.hs_fixed.txt
44	38418	m2	2886444	-0.00752574	0	p1	1938	2132	1938	0.3	1000_rep16_dom.hs_fixed.txt
45	37931	m2	3838660	-0.00306677	0	p1	1913	2134	1913	0.3	1000_rep16_dom.hs_fixed.txt
46	39758	m2	6196997	-0.00883037	0	p1	2000	2210	2000	0.3	1000_rep16_dom.hs_fixed.txt
47	42191	m2	7284847	-0.00579579	0	p1	2118	2246	2118	0.3	1000_rep16_dom.hs_fixed.txt
48	42190	m2	2530082	-0.0106725	0	p1	2118	2276	2118	0.3	1000_rep16_dom.hs_fixed.txt
49	42538	m2	7485310	-0.0227606	0	p1	2136	2319	2136	0.3	1000_rep16_dom.hs_fixed.txt
50	32134	m2	7941503	-0.0356413	0	p1	1631	2322	1631	0.3	1000_rep16_dom.hs_fixed.txt
51	37795	m2	7976297	-0.035008	0	p1	1907	2322	1907	0.3	1000_rep16_dom.hs_fixed.txt
52	40770	m2	8935390	-0.0238263	0	p1	2049	2322	2049	0.3	1000_rep16_dom.hs_fixed.txt
53	40096	m2	7710351	-0.0206713	0	p1	2018	2331	2018	0.3	1000_rep16_dom.hs_fixed.txt
54	43530	m2	3252818	-0.00142697	0	p1	2184	2448	2184	0.3	1000_rep16_dom.hs_fixed.txt
55	45405	m2	1169987	-0.0265302	0	p1	2278	2458	2278	0.3	1000_rep16_dom.hs_fixed.txt
56	44556	m2	1907734	-0.0177623	0	p1	2235	2461	2235	0.3	1000_rep16_dom.hs_fixed.txt
57	48379	m2	357181	-0.0016325	0	p1	2424	2539	2424	0.3	1000_rep16_dom.hs_fixed.txt
58	44257	m2	5063146	-0.00646311	0	p1	2222	2614	2222	0.3	1000_rep16_dom.hs_fixed.txt
59	49107	m2	4977721	-0.00176988	0	p1	2459	2649	2459	0.3	1000_rep16_dom.hs_fixed.txt
60	49768	m2	9922068	-0.0202157	0	p1	2494	2730	2494	0.3	1000_rep16_dom.hs_fixed.txt
61	52173	m2	4657345	-0.000249232	0	p1	2618	2916	2618	0.3	1000_rep16_dom.hs_fixed.txt
62	52432	m2	7940757	-0.00600898	0	p1	2630	2951	2630	0.3	1000_rep16_dom.hs_fixed.txt
63	54209	m2	7947227	-0.0130832	0	p1	2718	2951	2718	0.3	1000_rep16_dom.hs_fixed.txt
64	53637	m2	6513613	-0.00876266	0	p1	2689	3039	2689	0.3	1000_rep16_dom.hs_fixed.txt
65	57424	m2	67322	-0.0116429	0	p1	2873	3097	2873	0.3	1000_rep16_dom.hs_fixed.txt
66	59418	m2	1719458	-0.000100014	0	p1	2970	3100	2970	0.3	1000_rep16_dom.hs_fixed.txt
67	60186	m2	1768818	-0.00820139	0	p1	3009	3128	3009	0.3	1000_rep16_dom.hs_fixed.txt
68	59056	m2	2275754	-0.0245218	0	p1	2953	3154	2953	0.3	1000_rep16_dom.hs_fixed.txt
69	53368	m2	3011926	-0.00768542	0	p1	2676	3187	2676	0.3	1000_rep16_dom.hs_fixed.txt
70	61260	m2	9171208	-0.00855506	0	p1	3064	3209	3064	0.3	1000_rep16_dom.hs_fixed.txt
71	58733	m2	9279616	-0.0257624	0	p1	2938	3209	2938	0.3	1000_rep16_dom.hs_fixed.txt
72	56891	m2	9417932	-0.0179196	0	p1	2848	3209	2848	0.3	1000_rep16_dom.hs_fixed.txt
73	62250	m2	2011005	-0.0148787	0	p1	3113	3281	3113	0.3	1000_rep16_dom.hs_fixed.txt
74	64051	m2	3817223	-0.00136126	0	p1	3205	3340	3205	0.3	1000_rep16_dom.hs_fixed.txt
75	61970	m2	9417825	-0.00494466	0	p1	3100	3360	3100	0.3	1000_rep16_dom.hs_fixed.txt
76	64030	m2	565447	-0.00425213	0	p1	3204	3384	3204	0.3	1000_rep16_dom.hs_fixed.txt
77	67355	m2	9282985	-0.00717263	0	p1	3370	3557	3370	0.3	1000_rep16_dom.hs_fixed.txt
78	66641	m2	9407728	-0.00735137	0	p1	3334	3557	3334	0.3	1000_rep16_dom.hs_fixed.txt
79	66265	m2	3429088	-0.00306059	0	p1	3315	3724	3315	0.3	1000_rep16_dom.hs_fixed.txt
80	71410	m2	9522791	-0.0336395	0	p1	3570	3823	3570	0.3	1000_rep16_dom.hs_fixed.txt
81	69362	m2	8409840	-0.00257494	0	p1	3469	3825	3469	0.3	1000_rep16_dom.hs_fixed.txt
82	74193	m2	8712878	-0.00672793	0	p1	3707	3825	3707	0.3	1000_rep16_dom.hs_fixed.txt
83	70369	m2	7184316	-0.0133667	0	p1	3519	3829	3519	0.3	1000_rep16_dom.hs_fixed.txt
84	71339	m2	2962458	-0.00250194	0	p1	3566	3859	3566	0.3	1000_rep16_dom.hs_fixed.txt
85	74617	m2	4386706	-0.00321959	0	p1	3728	3901	3728	0.3	1000_rep16_dom.hs_fixed.txt
86	72201	m2	6113417	-0.0436593	0	p1	3609	3926	3609	0.3	1000_rep16_dom.hs_fixed.txt
87	80176	m2	1638825	-0.00699772	0	p1	4006	4186	4006	0.3	1000_rep16_dom.hs_fixed.txt
88	77975	m2	2534975	-0.0213192	0	p1	3898	4186	3898	0.3	1000_rep16_dom.hs_fixed.txt
89	77747	m2	2551842	-0.0159243	0	p1	3886	4186	3886	0.3	1000_rep16_dom.hs_fixed.txt
90	77129	m2	3355988	-0.0192023	0	p1	3856	4186	3856	0.3	1000_rep16_dom.hs_fixed.txt
91	75273	m2	3718385	-0.0258488	0	p1	3760	4186	3760	0.3	1000_rep16_dom.hs_fixed.txt
92	79372	m2	6827056	-0.0130948	0	p1	3967	4229	3967	0.3	1000_rep16_dom.hs_fixed.txt
93	81490	m2	1667273	-0.00503153	0	p1	4070	4300	4070	0.3	1000_rep16_dom.hs_fixed.txt
94	82960	m2	3465275	-0.00639136	0	p1	4145	4328	4145	0.3	1000_rep16_dom.hs_fixed.txt
95	79231	m2	7898186	-0.0270723	0	p1	3959	4343	3959	0.3	1000_rep16_dom.hs_fixed.txt
96	81768	m2	5319940	-0.0124652	0	p1	4085	4344	4085	0.3	1000_rep16_dom.hs_fixed.txt
97	86174	m2	2613706	-0.0196963	0	p1	4304	4479	4304	0.3	1000_rep16_dom.hs_fixed.txt
98	85505	m2	7025011	-0.00522066	0	p1	4272	4512	4272	0.3	1000_rep16_dom.hs_fixed.txt
99	85470	m2	7493367	-0.0298344	0	p1	4270	4552	4270	0.3	1000_rep16_dom.hs_fixed.txt
100	85151	m2	3364210	-0.0197514	0	p1	4254	4605	4254	0.3	1000_rep16_dom.hs_fixed.txt
101	85008	m2	3471488	-0.00504297	0	p1	4247	4605	4247	0.3	1000_rep16_dom.hs_fixed.txt
102	81980	m2	264874	-0.0242007	0	p1	4096	4606	4096	0.3	1000_rep16_dom.hs_fixed.txt
103	85765	m2	8209836	-0.0267727	0	p1	4284	4629	4284	0.3	1000_rep16_dom.hs_fixed.txt
104	87400	m2	9365870	-0.00947895	0	p1	4368	4633	4368	0.3	1000_rep16_dom.hs_fixed.txt
105	84220	m2	6207534	-0.0149491	0	p1	4206	4658	4206	0.3	1000_rep16_dom.hs_fixed.txt
106	85598	m2	6397997	-0.00681015	0	p1	4276	4710	4276	0.3	1000_rep16_dom.hs_fixed.txt
107	89045	m2	2502809	-0.00138509	0	p1	4446	4736	4446	0.3	1000_rep16_dom.hs_fixed.txt
108	94492	m2	4994897	-0.000673547	0	p1	4719	4837	4719	0.3	1000_rep16_dom.hs_fixed.txt
109	96070	m2	5028793	-0.00357122	0	p1	4798	4894	4798	0.3	1000_rep16_dom.hs_fixed.txt
110	93995	m2	7385362	-0.0657129	0	p1	4693	4903	4693	0.3	1000_rep16_dom.hs_fixed.txt
111	90627	m2	4532768	-0.0142987	0	p1	4525	4913	4525	0.3	1000_rep16_dom.hs_fixed.txt
112	94196	m2	7466207	-0.0027353	0	p1	4704	4990	4704	0.3	1000_rep16_dom.hs_fixed.txt
113	97536	m2	9798361	-0.00130925	0	p1	4869	5108	4869	0.3	1000_rep16_dom.hs_fixed.txt
114	98502	m2	1767122	-0.00124301	0	p1	4917	5125	4917	0.3	1000_rep16_dom.hs_fixed.txt
115	97771	m2	6745510	-0.00653974	0	p1	4880	5155	4880	0.3	1000_rep16_dom.hs_fixed.txt
116	101342	m2	7387803	-0.0085288	0	p1	5061	5469	5061	0.3	1000_rep16_dom.hs_fixed.txt
117	101010	m2	8886620	-0.00688759	0	p1	5044	5469	5044	0.3	1000_rep16_dom.hs_fixed.txt
118	104229	m2	9549646	-0.0124079	0	p1	5200	5469	5200	0.3	1000_rep16_dom.hs_fixed.txt
119	105765	m2	9474967	-0.00757963	0	p1	5276	5484	5276	0.3	1000_rep16_dom.hs_fixed.txt
120	103682	m2	6154950	-0.00701181	0	p1	5173	5494	5173	0.3	1000_rep16_dom.hs_fixed.txt
121	99639	m2	3278246	-0.0378574	0	p1	4975	5536	4975	0.3	1000_rep16_dom.hs_fixed.txt
122	101900	m2	3319388	-0.00251064	0	p1	5088	5536	5088	0.3	1000_rep16_dom.hs_fixed.txt
123	107584	m2	8007034	-0.00452158	0	p1	5368	5581	5368	0.3	1000_rep16_dom.hs_fixed.txt
124	108414	m2	8485026	-0.00128286	0	p1	5412	5585	5412	0.3	1000_rep16_dom.hs_fixed.txt
125	107921	m2	5841235	-0.0170244	0	p1	5386	5590	5386	0.3	1000_rep16_dom.hs_fixed.txt
126	105913	m2	1460308	-0.00343353	0	p1	5284	5637	5284	0.3	1000_rep16_dom.hs_fixed.txt
127	107379	m2	2468426	-0.00144283	0	p1	5358	5637	5358	0.3	1000_rep16_dom.hs_fixed.txt
128	108726	m2	1888662	-0.00171311	0	p1	5427	5654	5427	0.3	1000_rep16_dom.hs_fixed.txt
129	104964	m2	2291154	-0.03116	0	p1	5236	5694	5236	0.3	1000_rep16_dom.hs_fixed.txt
130	109528	m2	7715798	-0.0134947	0	p1	5465	5736	5465	0.3	1000_rep16_dom.hs_fixed.txt
131	108457	m2	7409434	-0.0165774	0	p1	5414	5814	5414	0.3	1000_rep16_dom.hs_fixed.txt
132	107365	m2	4785410	-0.00857919	0	p1	5357	5815	5357	0.3	1000_rep16_dom.hs_fixed.txt
133	104620	m2	4154794	-0.0144811	0	p1	5220	5816	5220	0.3	1000_rep16_dom.hs_fixed.txt
134	107380	m2	4173307	-0.0176799	0	p1	5358	5816	5358	0.3	1000_rep16_dom.hs_fixed.txt
135	114117	m2	1135418	-0.000421901	0	p1	5702	5902	5702	0.3	1000_rep16_dom.hs_fixed.txt
136	112027	m2	8907898	-0.0307268	0	p1	5593	5963	5593	0.3	1000_rep16_dom.hs_fixed.txt
137	115774	m2	4557338	-0.0124015	0	p1	5785	6010	5785	0.3	1000_rep16_dom.hs_fixed.txt
138	113883	m2	5738639	-0.00254502	0	p1	5690	6011	5690	0.3	1000_rep16_dom.hs_fixed.txt
139	112784	m2	5743565	-0.007672	0	p1	5632	6011	5632	0.3	1000_rep16_dom.hs_fixed.txt
140	116665	m2	4719261	-0.000367009	0	p1	5831	6047	5831	0.3	1000_rep16_dom.hs_fixed.txt
141	117078	m2	3194577	-0.015954	0	p1	5853	6057	5853	0.3	1000_rep16_dom.hs_fixed.txt
142	118273	m2	6418274	-0.00850047	0	p1	5910	6063	5910	0.3	1000_rep16_dom.hs_fixed.txt
143	109467	m2	8213196	-0.0332544	0	p1	5463	6094	5463	0.3	1000_rep16_dom.hs_fixed.txt
144	120725	m2	1450524	-0.0190141	0	p1	6036	6302	6036	0.3	1000_rep16_dom.hs_fixed.txt
145	122534	m2	8876207	-0.0057113	0	p1	6130	6347	6130	0.3	1000_rep16_dom.hs_fixed.txt
146	117689	m2	2780061	-0.00223604	0	p1	5883	6475	5883	0.3	1000_rep16_dom.hs_fixed.txt
147	119041	m2	727541	-0.0179399	0	p1	5951	6539	5951	0.3	1000_rep16_dom.hs_fixed.txt
148	124902	m2	7681456	-0.00738689	0	p1	6249	6623	6249	0.3	1000_rep16_dom.hs_fixed.txt
149	123402	m2	8304828	-0.0072284	0	p1	6173	6623	6173	0.3	1000_rep16_dom.hs_fixed.txt
150	121121	m2	3769533	-0.00350963	0	p1	6057	6638	6057	0.3	1000_rep16_dom.hs_fixed.txt
151	119118	m2	4690325	-0.018691	0	p1	5954	6638	5954	0.3	1000_rep16_dom.hs_fixed.txt
152	121875	m2	5011977	-0.00217299	0	p1	6096	6638	6096	0.3	1000_rep16_dom.hs_fixed.txt
153	130268	m2	4127250	-0.00133936	0	p1	6518	6663	6518	0.3	1000_rep16_dom.hs_fixed.txt
154	130895	m2	1686854	-0.029804	0	p1	6547	6716	6547	0.3	1000_rep16_dom.hs_fixed.txt
155	132542	m2	9982206	-0.00953037	0	p1	6631	6874	6631	0.3	1000_rep16_dom.hs_fixed.txt
156	132380	m2	4250296	-0.0205943	0	p1	6623	6979	6623	0.3	1000_rep16_dom.hs_fixed.txt
157	135606	m2	4444169	-0.0455369	0	p1	6785	6979	6785	0.3	1000_rep16_dom.hs_fixed.txt
158	134947	m2	4879522	-0.0631974	0	p1	6751	6982	6751	0.3	1000_rep16_dom.hs_fixed.txt
159	138070	m2	5986233	-0.0159962	0	p1	6909	7032	6909	0.3	1000_rep16_dom.hs_fixed.txt
160	139661	m2	5256683	-0.0107436	0	p1	6988	7162	6988	0.3	1000_rep16_dom.hs_fixed.txt
161	139142	m2	8584595	-0.00845677	0	p1	6963	7207	6963	0.3	1000_rep16_dom.hs_fixed.txt
162	140236	m2	1638577	-0.0135987	0	p1	7019	7259	7019	0.3	1000_rep16_dom.hs_fixed.txt
163	136691	m2	2241880	-0.0128638	0	p1	6842	7259	6842	0.3	1000_rep16_dom.hs_fixed.txt
164	135243	m2	2433640	-0.0298454	0	p1	6768	7259	6768	0.3	1000_rep16_dom.hs_fixed.txt
165	138703	m2	2648951	-0.000100298	0	p1	6942	7259	6942	0.3	1000_rep16_dom.hs_fixed.txt
166	138278	m2	1025918	-0.00612489	0	p1	6919	7266	6919	0.3	1000_rep16_dom.hs_fixed.txt
167	144859	m2	7992751	-0.0161556	0	p1	7247	7419	7247	0.3	1000_rep16_dom.hs_fixed.txt
168	148191	m2	7252788	-0.00341039	0	p1	7413	7543	7413	0.3	1000_rep16_dom.hs_fixed.txt
169	147542	m2	3756634	-0.00123052	0	p1	7381	7645	7381	0.3	1000_rep16_dom.hs_fixed.txt
170	145093	m2	2227178	-0.00432622	0	p1	7257	7653	7257	0.3	1000_rep16_dom.hs_fixed.txt
171	149560	m2	2501983	-0.0334965	0	p1	7481	7653	7481	0.3	1000_rep16_dom.hs_fixed.txt
172	150177	m2	4176784	-0.00788208	0	p1	7511	7653	7511	0.3	1000_rep16_dom.hs_fixed.txt
173	149449	m2	4248005	-0.0110543	0	p1	7476	7653	7476	0.3	1000_rep16_dom.hs_fixed.txt
174	149566	m2	4429349	-0.0145611	0	p1	7481	7653	7481	0.3	1000_rep16_dom.hs_fixed.txt
175	142969	m2	4989772	-0.00969401	0	p1	7158	7653	7158	0.3	1000_rep16_dom.hs_fixed.txt
176	150379	m2	3591497	-0.00685407	0	p1	7522	7767	7522	0.3	1000_rep16_dom.hs_fixed.txt
177	148427	m2	6094626	-0.000958078	0	p1	7425	7902	7425	0.3	1000_rep16_dom.hs_fixed.txt
178	156494	m2	1164573	-0.00171074	0	p1	7826	7947	7826	0.3	1000_rep16_dom.hs_fixed.txt
179	150321	m2	6611226	-0.0206599	0	p1	7519	7956	7519	0.3	1000_rep16_dom.hs_fixed.txt
180	146770	m2	6802896	-0.0113961	0	p1	7343	7961	7343	0.3	1000_rep16_dom.hs_fixed.txt
